desc: I1 cache:         32768 B, 64 B, 8-way associative
desc: D1 cache:         32768 B, 64 B, 8-way associative
desc: LL cache:         16777216 B, 64 B, 16-way associative
cmd: ./stencil_parallel -x 512 -y 512 -o 0 -v 0 -n 100
events: Ir I1mr ILmr Dr D1mr DLmr Dw D1mw DLmw Bc Bcm Bi Bim
2564 30 0 0 15 0 0 0 0 0 0 0 0 0
2567 30 0 0 15 2 0 0 0 0 15 6 0 0
2570 4 2 1 0 0 0 0 0 0 2 2 0 0
2573 47 0 0 15 0 0 2 0 0 15 3 0 0
2576 8 2 1 0 0 0 4 0 0 2 2 0 0
2581 27 0 0 0 0 0 2 0 0 12 8 0 0
2591 12 0 0 2 0 0 0 0 0 0 0 0 0
2594 4 0 0 0 0 0 2 0 0 0 0 0 0
2597 5 2 1 5 0 0 0 0 0 0 0 0 0
2603 13 0 0 6 0 0 0 0 0 2 1 0 0
2604 3 0 0 2 0 0 0 0 0 0 0 0 0
2605 2 0 0 2 0 0 0 0 0 0 0 0 0
2607 6 2 2 2 0 0 0 0 0 2 2 0 0
2609 4 0 0 2 0 0 2 0 0 0 0 0 0
2611 4 2 2 2 0 0 2 0 0 0 0 0 0
2612 4 0 0 2 0 0 2 0 0 0 0 0 0
2613 4 0 0 2 0 0 2 0 0 0 0 0 0
2614 2 0 0 0 0 0 2 0 0 0 0 0 0
2616 36 0 0 4 0 0 0 0 0 10 4 0 0
2617 16 0 0 8 0 0 8 0 0 0 0 0 0
2619 6 1 1 2 0 0 0 0 0 2 1 0 0
2623 6 1 1 2 0 0 0 0 0 2 2 0 0
2627 6 1 1 2 0 0 0 0 0 2 2 0 0
2675 17 4 2 10 0 0 3 0 0 1 0 0 0
2678 2 0 0 2 0 0 0 0 0 0 0 0 0
2686 3 0 0 1 0 0 0 0 0 1 1 0 0
2699 3 1 1 1 0 0 2 0 0 0 0 0 0
2700 3 0 0 0 0 0 1 0 0 0 0 0 0
2701 4 0 0 2 0 0 0 0 0 0 0 0 0
2702 3 0 0 1 0 0 0 0 0 0 0 0 0
2703 4 0 0 1 0 0 1 0 0 0 0 0 0
2704 2 1 1 1 0 0 0 0 0 0 0 0 0
2705 3 0 0 1 0 0 0 0 0 0 0 0 0
2709 4 0 0 2 0 0 1 0 0 0 0 0 0
2710 4 0 0 2 0 0 1 0 0 0 0 0 0
2711 1 0 0 0 0 0 1 0 0 0 0 0 0
2713 1 0 0 1 0 0 0 0 0 0 0 0 0
2716 8 2 1 2 0 0 0 0 0 2 1 0 0
2719 43 0 0 1 0 0 8 0 0 9 5 0 0
2720 26 1 1 26 0 0 0 0 0 0 0 0 0
2721 74 0 0 24 0 0 0 0 0 24 10 0 0
2722 72 1 0 24 0 0 16 0 0 0 0 0 0
2723 16 0 0 0 0 0 0 0 0 0 0 0 0
2932 37 0 0 24 5 0 0 0 0 0 0 0 0
2933 26 0 0 0 0 0 0 0 0 0 0 0 0
2934 500 3 1 0 0 0 0 0 0 239 47 0 0
2935 215 0 0 0 0 0 0 0 0 0 0 0 0
2936 215 2 1 215 133 0 0 0 0 0 0 0 0
2940 26 0 0 0 0 0 0 0 0 13 2 0 0
2942 52 3 1 0 0 0 26 0 0 0 0 0 0
2943 26 0 0 0 0 0 0 0 0 13 2 0 0
2947 39 0 0 0 0 0 0 0 0 0 0 0 0
2948 443 0 0 0 0 0 0 0 0 215 36 0 0
2949 215 0 0 0 0 0 215 0 0 0 0 0 0
2950 430 0 0 0 0 0 215 22 0 0 0 0 0
2951 215 0 0 0 0 0 0 0 0 0 0 0 0
2952 215 0 0 215 0 0 0 0 0 0 0 0 0
2956 24 0 0 0 0 0 24 0 0 0 0 0 0
3054 72 0 0 0 0 0 0 0 0 24 12 0 0
3055 48 3 1 24 12 0 24 0 0 0 0 0 0
3056 144 3 1 0 0 0 100 2 0 96 16 0 0
3058 24 0 0 12 4 0 4 0 0 0 0 0 0
3060 80 0 0 0 0 0 0 0 0 24 10 0 0
3080 84 0 0 23 3 0 0 0 0 19 4 0 0
3081 60 1 0 30 4 0 15 0 0 0 0 0 0
3082 28 2 1 4 1 0 8 0 0 0 0 0 0
3083 32 3 1 12 0 0 4 0 0 0 0 0 0
3084 8 0 0 4 0 0 4 0 0 0 0 0 0
3090 12 3 1 12 5 0 0 0 0 0 0 0 0
3091 4 0 0 0 0 0 4 2 0 0 0 0 0
3092 8 0 0 4 4 0 4 0 0 0 0 0 0
3094 4 3 1 0 0 0 4 0 0 0 0 0 0
3096 8 0 0 0 0 0 4 0 0 0 0 0 0
3098 4 0 0 0 0 0 4 0 0 0 0 0 0
3099 4 0 0 0 0 0 4 0 0 0 0 0 0
3101 4 0 0 0 0 0 4 0 0 0 0 0 0
3104 12 0 0 8 0 0 0 0 0 0 0 0 0
3105 16 0 0 0 0 0 8 3 0 0 0 0 0
3106 12 0 0 4 0 0 0 0 0 4 0 0 0
3110 20 3 1 8 0 0 8 0 0 0 0 0 0
3113 188 0 0 30 0 0 34 0 0 34 5 0 0
3121 1690 0 0 30 0 0 0 0 0 385 7 0 0
3122 1233 3 1 822 424 0 0 0 0 411 17 0 0
3124 258 6 2 86 0 0 30 0 0 26 3 0 0
3127 5103 0 0 1711 0 0 0 0 0 1681 30 0 0
3128 11767 3 1 1681 29 0 3362 0 0 1681 4 0 0
3141 120 3 1 0 0 0 30 0 0 0 0 0 0
3142 90 3 1 30 0 0 0 0 0 30 8 0 0
3149 90 0 0 0 0 0 0 0 0 0 0 0 0
3150 5043 0 0 1681 0 0 0 0 0 1681 54 0 0
3151 3362 0 0 3362 1619 0 0 0 0 0 0 0 0
3152 6724 0 0 0 0 0 0 0 0 0 0 0 0
3156 90 3 1 0 0 0 60 0 0 0 0 0 0
3157 60 0 0 0 0 0 0 0 0 30 0 0 0
3165 30 0 0 0 0 0 0 0 0 0 0 0 0
3166 60 0 0 0 0 0 0 0 0 0 0 0 0
3167 5043 0 0 1681 0 0 0 0 0 1681 29 0 0
3168 10056 3 1 1651 32 0 1681 0 0 1681 4 0 0
3170 5043 0 0 0 0 0 1681 191 0 0 0 0 0
3171 5043 0 0 1681 226 0 0 0 0 1681 19 0 0
3172 9023 0 0 2578 190 0 2578 1 0 0 0 0 0
3173 6837 0 0 3867 1 0 0 0 0 0 0 0 0
3179 60 0 0 0 0 0 0 0 0 30 2 0 0
3180 8 3 1 4 0 0 4 0 0 0 0 0 0
3181 16 0 0 8 0 0 4 0 0 0 0 0 0
3185 5283 0 0 0 0 0 0 0 0 1711 45 0 0
3186 3392 3 1 1681 8 0 1681 876 0 0 0 0 0
3187 1681 0 0 0 0 0 1681 0 0 0 0 0 0
3188 3362 0 0 0 0 0 0 0 0 1681 10 0 0
3189 4953 0 0 1651 0 0 1651 12 0 0 0 0 0
3190 3302 0 0 1651 0 0 1651 0 0 0 0 0 0
3193 90 0 0 30 0 0 30 3 0 0 0 0 0
3194 90 3 1 30 0 0 30 0 0 0 0 0 0
3200 150 0 0 120 7 0 0 0 0 30 4 0 0
3201 90 3 1 60 7 0 0 0 0 0 0 0 0
3205 60 0 0 0 0 0 60 1 0 0 0 0 0
3207 60 0 0 30 0 0 0 0 0 30 2 0 0
3240 90 0 0 60 0 0 30 8 0 0 0 0 0
3241 120 3 1 60 0 0 30 7 0 0 0 0 0
3243 60 0 0 0 0 0 30 0 0 0 0 0 0
3245 60 0 0 30 0 0 30 0 0 0 0 0 0
3253 12 0 0 4 0 0 8 0 0 0 0 0 0
fn=hwloc__tma_dup_infos
544 676 1 1 0 0 0 468 0 0 0 0 0 0
547 52 0 0 0 0 0 0 0 0 0 0 0 0
550 594 0 0 112 0 0 0 0 0 112 26 0 0
551 120 1 1 60 25 0 60 0 0 0 0 0 0
552 120 0 0 60 0 0 60 0 0 0 0 0 0
553 120 0 0 60 0 0 0 0 0 60 5 0 0
556 156 0 0 104 0 0 52 0 0 0 0 0 0
557 156 0 0 104 0 0 52 0 0 0 0 0 0
558 52 0 0 0 0 0 0 0 0 0 0 0 0
569 416 0 0 364 0 0 0 0 0 0 0 0 0
fn=hwloc__topology_dup
1017 10 1 1 0 0 0 7 0 0 0 0 0 0
1024 3 0 0 1 1 0 0 0 0 1 1 0 0
1029 4 0 0 1 0 0 1 0 0 0 0 0 0
1030 2 0 0 0 0 0 0 0 0 1 1 0 0
1033 3 1 1 2 1 0 1 0 0 0 0 0 0
1034 10 1 1 5 2 0 5 0 0 0 0 0 0
1035 2 0 0 1 0 0 1 0 0 0 0 0 0
1036 1 0 0 0 0 0 1 0 0 0 0 0 0
1037 2 0 0 1 0 0 1 0 0 0 0 0 0
1038 2 1 1 1 0 0 1 0 0 0 0 0 0
1040 24 3 3 12 4 0 12 0 0 0 0 0 0
1042 6 0 0 4 1 0 2 0 0 0 0 0 0
1043 6 1 1 4 1 0 2 0 0 0 0 0 0
1044 4 0 0 3 1 0 1 0 0 0 0 0 0
1045 4 0 0 3 1 0 1 0 0 0 0 0 0
1047 4 0 0 1 0 0 2 0 0 0 0 0 0
1048 4 1 1 1 0 0 2 0 0 0 0 0 0
1050 2 0 0 1 1 0 1 0 0 0 0 0 0
1052 2 0 0 1 0 0 1 0 0 0 0 0 0
1054 2 1 1 1 1 0 0 0 0 1 0 0 0
1055 3 0 0 1 0 0 0 0 0 1 1 0 0
1056 2 0 0 1 0 0 0 0 0 1 1 0 0
1059 4 0 0 0 0 0 1 0 0 0 0 0 0
1062 2 0 0 1 0 0 1 0 0 0 0 0 0
1063 2 1 1 1 0 0 0 0 0 1 0 0 0
1064 34 0 0 7 0 0 0 0 0 8 2 0 0
1065 28 1 1 21 1 0 7 0 0 0 0 0 0
1066 28 0 0 7 0 0 7 0 0 0 0 0 0
1068 18 0 0 0 0 0 0 0 0 6 5 0 0
1069 12 0 0 6 3 0 6 0 0 0 0 0 0
1070 12 0 0 0 0 0 0 0 0 6 2 0 0
1071 8 1 1 0 0 0 4 0 0 0 0 0 0
1076 4 0 0 1 0 0 1 0 0 0 0 0 0
1077 2 0 0 0 0 0 0 0 0 1 0 0 0
1080 3 0 0 0 0 0 1 0 0 0 0 0 0
1081 2 0 0 0 0 0 0 0 0 1 0 0 0
1084 3 0 0 0 0 0 1 0 0 0 0 0 0
1085 2 0 0 0 0 0 0 0 0 1 0 0 0
1088 3 1 1 0 0 0 1 0 0 0 0 0 0
1089 2 0 0 0 0 0 0 0 0 1 0 0 0
1093 1 0 0 0 0 0 1 0 0 0 0 0 0
1096 2 0 0 0 0 0 1 1 0 0 0 0 0
1100 4 0 0 0 0 0 1 0 0 1 1 0 0
1104 2 1 1 1 0 0 1 1 0 0 0 0 0
1105 1 0 0 0 0 0 0 0 0 0 0 0 0
1112 8 0 0 7 2 0 0 0 0 0 0 0 0
fn=hwloc__topology_init
3676 30 6 2 0 0 0 18 0 0 0 0 0 0
3680 6 0 0 0 0 0 0 0 0 3 0 0 0
3683 3 0 0 0 0 0 3 3 0 0 0 0 0
3685 3 0 0 0 0 0 3 0 0 0 0 0 0
3686 6 3 1 0 0 0 3 0 0 0 0 0 0
3687 6 0 0 0 0 0 3 0 0 0 0 0 0
3691 3 0 0 0 0 0 3 1 0 0 0 0 0
3692 3 0 0 0 0 0 3 3 0 0 0 0 0
3693 3 0 0 0 0 0 3 1 0 0 0 0 0
3694 3 0 0 0 0 0 3 0 0 0 0 0 0
3695 3 0 0 0 0 0 3 0 0 0 0 0 0
3696 3 3 1 0 0 0 3 0 0 0 0 0 0
3697 3 0 0 0 0 0 3 2 0 0 0 0 0
3699 3 0 0 0 0 0 3 3 0 0 0 0 0
3700 3 0 0 0 0 0 3 1 0 0 0 0 0
3701 3 0 0 0 0 0 3 0 0 0 0 0 0
3702 3 0 0 0 0 0 3 0 0 0 0 0 0
3704 3 0 0 0 0 0 3 0 0 0 0 0 0
3705 9 0 0 0 0 0 3 0 0 0 0 0 0
3706 9 0 0 3 0 0 3 0 0 0 0 0 0
3711 6 3 1 0 0 0 3 0 0 0 0 0 0
3712 6 0 0 0 0 0 3 0 0 0 0 0 0
3713 6 0 0 0 0 0 3 0 0 0 0 0 0
3715 6 0 0 0 0 0 3 0 0 0 0 0 0
3717 3 0 0 0 0 0 3 0 0 0 0 0 0
3720 6 0 0 0 0 0 3 0 0 0 0 0 0
3722 3 0 0 0 0 0 3 3 0 0 0 0 0
3723 3 0 0 0 0 0 0 0 0 0 0 0 0
3724 24 0 0 21 2 0 0 0 0 0 0 0 0
3848 18 0 0 0 0 0 15 3 0 0 0 0 0
3849 6 0 0 3 3 1 3 0 0 0 0 0 0
3852 3 0 0 0 0 0 3 0 0 0 0 0 0
3855 12 3 1 0 0 0 3 0 0 0 0 0 0
fn=hwloc_alloc_root_sets
3314 4 0 0 0 0 0 2 0 0 0 0 0 0
3324 4 2 1 2 1 0 0 0 0 2 2 0 0
3325 2 1 1 0 0 0 2 0 0 0 0 0 0
3326 5 0 0 2 0 0 0 0 0 2 0 0 0
3327 2 0 0 0 0 0 2 0 0 0 0 0 0
3328 5 1 0 2 0 0 0 0 0 2 0 0 0
3329 3 0 0 0 0 0 2 0 0 0 0 0 0
3330 4 0 0 2 1 0 0 0 0 2 2 0 0
3331 2 0 0 0 0 0 2 0 0 0 0 0 0
3332 4 0 0 4 0 0 0 0 0 0 0 0 0
fn=hwloc_alloc_setup_object
1863 11976 8 1 0 0 0 5988 0 0 0 0 0 0
1864 1497 0 0 1497 20 0 0 0 0 0 0 0 0
1865 2994 0 0 0 0 0 0 0 0 1497 11 0 0
1867 59880 19 1 0 0 0 47904 3792 2422 46407 1521 0 0
1868 1497 0 0 0 0 0 1497 0 0 0 0 0 0
1869 1497 0 0 0 0 0 1497 0 0 0 0 0 0
1870 5988 0 0 1497 1 0 2994 0 0 0 0 0 0
1871 2994 13 1 1497 0 0 1497 0 0 0 0 0 0
1872 2994 0 0 0 0 0 0 0 0 1497 2 0 0
1877 5988 0 0 0 0 0 4491 17 0 0 0 0 0
1880 10479 0 0 7485 0 0 0 0 0 0 0 0 0
fn=hwloc_compare_types
1228 11244 131 1 3748 2 1 0 0 0 0 0 0 0
1229 7496 0 0 3748 13 1 0 0 0 0 0 0 0
1232 14992 0 0 0 0 0 0 0 0 3748 32 0 0
1236 14992 0 0 0 0 0 0 0 0 7496 10 0 0
1239 7496 0 0 3748 0 0 0 0 0 0 0 0 0
fn=hwloc_connect_children
2820 11400 3 1 0 0 0 9500 8 0 0 0 0 0
2821 1293 0 0 1293 0 0 0 0 0 0 0 0 0
2827 1293 0 0 0 0 0 0 0 0 0 0 0 0
2828 1293 0 0 0 0 0 0 0 0 0 0 0 0
2829 3193 0 0 1900 335 0 0 0 0 0 0 0 0
2830 9231 3 1 0 0 0 0 0 0 3581 524 0 0
2831 3362 0 0 1681 2 0 0 0 0 0 0 0 0
2832 1681 0 0 0 0 0 1681 1675 0 0 0 0 0
2833 1681 0 0 0 0 0 1681 553 0 0 0 0 0
2835 6788 0 0 1142 238 0 0 0 0 1681 27 0 0
2836 2220 2 1 0 0 0 0 0 0 0 0 0 0
2838 3362 1 0 0 0 0 1681 2 0 0 0 0 0
2840 1900 3 1 0 0 0 1900 627 0 0 0 0 0
2841 1900 0 0 0 0 0 1900 4 0 0 0 0 0
2842 2586 0 0 0 0 0 0 0 0 1293 1 0 0
2844 1214 0 0 607 0 0 607 0 0 0 0 0 0
2845 607 0 0 0 0 0 607 0 0 0 0 0 0
2846 607 0 0 0 0 0 0 0 0 0 0 0 0
2848 2586 0 0 0 0 0 0 0 0 1293 9 0 0
2853 1712 0 0 0 0 0 0 0 0 856 4 0 0
2854 1712 2 1 856 0 0 856 0 0 0 0 0 0
2855 3424 0 0 0 0 0 1712 0 0 0 0 0 0
2858 2568 0 0 856 0 0 0 0 0 0 0 0 0
2859 3932 0 0 0 0 0 0 0 0 1966 77 0 0
2860 2220 0 0 1110 9 0 0 0 0 0 0 0 0
2861 3076 0 0 856 0 0 1110 3 0 0 0 0 0
2869 1900 0 0 0 0 0 0 0 0 0 0 0 0
2870 3800 3 1 1900 343 0 0 0 0 0 0 0 0
2871 3896 3 1 0 0 0 0 0 0 1932 54 0 0
2872 64 0 0 32 0 0 0 0 0 0 0 0 0
2873 32 0 0 0 0 0 32 6 0 0 0 0 0
2874 32 0 0 0 0 0 32 31 0 0 0 0 0
2875 32 0 0 0 0 0 32 5 0 0 0 0 0
2876 64 0 0 0 0 0 32 0 0 0 0 0 0
2878 1900 0 0 0 0 0 1900 0 0 0 0 0 0
2882 1900 0 0 0 0 0 0 0 0 0 0 0 0
2883 3800 3 1 1900 600 0 0 0 0 0 0 0 0
2884 4561 0 0 0 0 0 0 0 0 2083 114 0 0
2885 366 0 0 183 0 0 0 0 0 0 0 0 0
2886 183 0 0 0 0 0 183 44 0 0 0 0 0
2887 183 0 0 0 0 0 183 183 0 0 0 0 0
2888 183 0 0 0 0 0 183 41 0 0 0 0 0
2889 366 0 0 0 0 0 183 0 0 0 0 0 0
2891 1900 3 1 0 0 0 1900 0 0 0 0 0 0
2895 1900 0 0 0 0 0 0 0 0 0 0 0 0
2896 3800 0 0 1900 333 0 0 0 0 0 0 0 0
2897 3800 0 0 0 0 0 0 0 0 1900 9 0 0
2904 1900 0 0 0 0 0 1900 0 0 0 0 0 0
2905 11400 0 0 11400 5 0 0 0 0 0 0 0 0
fn=hwloc_discover_by_phase.isra.0
3335 30 0 0 0 0 0 10 0 0 0 0 0 0
3341 49 6 1 13 4 0 0 0 0 18 6 0 0
3342 56 1 1 28 2 0 0 0 0 14 7 0 0
3344 26 3 0 13 5 0 0 0 0 13 5 0 0
3346 21 0 0 7 2 0 0 0 0 7 0 0 0
3349 21 0 0 0 0 0 7 0 0 0 0 7 4
3352 20 0 0 15 0 0 0 0 0 0 0 0 0
fn=hwloc_fallback_memsize
295 2 1 0 1 0 0 0 0 0 0 0 0 0
fn=hwloc_fallback_nbprocessors
207 2 2 1 0 0 0 0 0 0 0 0 0 0
210 4 0 0 0 0 0 0 0 0 2 1 0 0
213 2 1 0 0 0 0 1 0 0 0 0 0 0
219 2 0 0 0 0 0 0 0 0 1 0 0 0
225 2 1 1 0 0 0 1 0 0 0 0 0 0
255 4 0 0 2 0 0 0 0 0 0 0 0 0
fn=hwloc_filter_bridges
2437 18 4 2 0 0 0 14 0 0 0 0 0 0
2438 1182 0 0 1166 1111 0 16 0 0 0 0 0 0
2439 4444 8 4 0 0 0 0 0 0 2222 131 0 0
2441 1164 2 1 1110 550 0 54 0 0 0 0 0 0
2444 4502 2 1 56 0 0 1110 0 0 0 0 0 0
2445 14 0 0 12 2 0 0 0 0 0 0 0 0
fn=hwloc_find_insert_io_parent_by_complete_cpuset
2129 48 0 0 8 0 0 8 0 0 8 0 0 0
2135 120 0 0 40 15 0 0 0 0 40 8 0 0
2136 240 1 1 40 14 0 40 0 0 40 17 0 0
2138 8 0 0 0 0 0 0 0 0 0 0 0 0
2139 288 0 0 0 0 0 64 0 0 64 10 0 0
2144 32 1 1 0 0 0 0 0 0 0 0 0 0
2154 64 1 1 0 0 0 40 0 0 0 0 0 0
2158 40 0 0 0 0 0 16 0 0 0 0 0 0
2159 32 0 0 0 0 0 8 0 0 8 0 0 0
2164 40 1 1 0 0 0 8 0 0 8 0 0 0
2191 64 0 0 48 1 0 0 0 0 0 0 0 0
fn=hwloc_free_unlinked_object
595 122 16 1 0 0 0 61 0 0 0 0 0 0
596 61 0 0 0 0 0 61 0 0 0 0 0 0
597 122 0 0 0 0 0 0 0 0 0 0 0 0
598 61 0 0 61 0 0 0 0 0 0 0 0 0
fn=hwloc_insert_object_by_parent
1820 6040 8 2 0 0 0 3775 0 0 0 0 0 0
1823 2265 0 0 755 4 0 0 0 0 755 5 0 0
1826 1510 0 0 0 0 0 0 0 0 755 23 0 0
1828 3894 0 0 922 10 0 0 0 0 922 164 0 0
1829 2340 3 0 0 0 0 0 0 0 585 3 0 0
1831 80 8 1 16 0 0 0 0 0 16 1 0 0
1833 32 3 1 0 0 0 0 0 0 16 0 0 0
1834 96 0 0 32 0 0 16 0 0 16 10 0 0
1835 354 2 1 322 21 0 16 0 0 0 0 0 0
1836 144 0 0 80 7 0 16 0 0 0 0 0 0
1845 3909 2 1 835 46 0 0 0 0 835 252 0 0
1847 1138 0 0 0 0 0 0 0 0 569 198 0 0
1848 774 0 0 258 0 0 129 0 0 129 2 0 0
1849 516 0 0 258 0 0 129 0 0 0 0 0 0
1850 1161 2 1 645 0 0 129 0 0 0 0 0 0
1854 755 4 1 0 0 0 755 0 0 0 0 0 0
1855 755 0 0 0 0 0 755 0 0 0 0 0 0
1856 755 0 0 0 0 0 755 0 0 0 0 0 0
1857 755 0 0 0 0 0 755 0 0 0 0 0 0
1858 4530 0 0 4530 0 0 0 0 0 0 0 0 0
fn=hwloc_list_special_objects
2963 430 3 1 215 0 0 0 0 0 215 23 0 0
2964 404 0 0 202 2 0 202 51 0 0 0 0 0
2965 202 0 0 0 0 0 202 6 0 0 0 0 0
2966 356 0 0 0 0 0 202 0 0 0 0 0 0
2968 13 7 3 0 0 0 13 4 0 0 0 0 0
2969 26 0 0 0 0 0 13 0 0 0 0 0 0
2976 13286 3 1 0 0 0 5694 6 0 0 0 0 0
2979 5694 0 0 1898 1836 0 0 0 0 1898 6 0 0
2980 32 0 0 0 0 0 32 15 0 0 0 0 0
2981 32 0 0 0 0 0 32 0 0 0 0 0 0
2986 96 3 1 32 27 0 0 0 0 32 7 0 0
2989 3732 0 0 0 0 0 0 0 0 1866 9 0 0
3001 3732 0 0 0 0 0 0 0 0 1866 10 0 0
3010 3732 0 0 0 0 0 0 0 0 1866 38 0 0
3011 183 0 0 0 0 0 183 120 0 0 0 0 0
3013 366 0 0 0 0 0 0 0 0 183 68 0 0
3014 55 2 1 0 0 0 55 0 0 0 0 0 0
3018 256 0 0 0 0 0 0 0 0 128 33 0 0
3019 105 0 0 0 0 0 105 0 0 0 0 0 0
3024 23 0 0 0 0 0 23 0 0 0 0 0 0
3030 1044 2 1 348 201 0 0 0 0 348 62 0 0
3031 495 0 0 0 0 0 165 0 0 0 0 0 0
3032 549 0 0 183 42 0 0 0 0 183 15 0 0
3037 10086 3 1 3362 2422 0 0 0 0 3362 780 0 0
3038 5037 0 0 0 0 0 1679 0 0 0 0 0 0
3039 5145 0 0 1715 859 0 0 0 0 1715 37 0 0
3040 96 0 0 0 0 0 32 0 0 0 0 0 0
3041 5103 3 1 1701 552 0 0 0 0 1701 27 0 0
3042 54 0 0 0 0 0 18 0 0 0 0 0 0
3043 5049 0 0 1683 272 0 0 0 0 1683 12 0 0
3046 7592 3 1 7592 6 0 0 0 0 0 0 0 0
fn=hwloc_memory_page_type_compare
2198 96 2 1 32 13 0 0 0 0 32 5 0 0
2199 32 0 0 0 0 0 0 0 0 0 0 0 0
2201 96 0 0 32 6 0 0 0 0 32 0 0 0
2202 32 0 0 0 0 0 0 0 0 0 0 0 0
2203 96 0 0 0 0 0 0 0 0 0 0 0 0
2204 32 0 0 32 0 0 0 0 0 0 0 0 0
fn=hwloc_obj_add_info
536 409 0 0 0 0 0 0 0 0 0 0 0 0
537 2045 4 0 0 0 0 0 0 0 0 0 0 0
fn=hwloc_obj_add_other_obj_sets
2298 40 1 1 0 0 0 16 0 0 0 0 0 0
2307 80 0 0 16 2 0 8 0 0 24 3 0 0
2308 24 1 1 8 1 0 0 0 0 8 5 0 0
2309 94 2 2 18 0 0 12 0 0 26 4 0 0
2310 86 0 0 18 1 0 12 0 0 18 6 0 0
2311 8 0 0 0 0 0 0 0 0 0 0 0 0
2312 32 0 0 24 0 0 0 0 0 0 0 0 0
fn=hwloc_obj_cmp_sets
1278 21321 2 1 0 0 0 14214 0 0 0 0 0 0
1281 14214 97 1 0 0 0 0 0 0 7107 103 0 0
1282 14214 0 0 0 0 0 0 0 0 7107 1 0 0
1285 21321 0 0 7107 0 0 0 0 0 7107 22 0 0
1289 7107 544 1 7107 0 0 0 0 0 0 0 0 0
1290 7107 0 0 7107 16 0 0 0 0 0 0 0 0
1292 85284 0 0 0 0 0 14214 0 0 28428 19 0 0
1293 21321 0 0 0 0 0 0 0 0 0 0 0 0
1296 21321 0 0 14214 0 0 0 0 0 0 0 0 0
fn=hwloc_propagate_symmetric_subtree.isra.0
2734 3426 1 0 0 0 0 2284 2 0 0 0 0 0
2737 571 2 1 571 555 0 0 0 0 0 0 0 0
2742 571 0 0 0 0 0 571 274 0 0 0 0 0
2745 1142 0 0 0 0 0 0 0 0 571 52 0 0
2753 435 0 0 0 0 0 0 0 0 0 0 0 0
2754 3012 2 1 1004 151 0 0 0 0 1004 139 0 0
2755 1138 0 0 0 0 0 569 0 0 0 0 0 0
2756 2845 0 0 569 0 0 0 0 0 0 0 0 0
2759 870 0 0 0 0 0 0 0 0 435 4 0 0
2764 868 0 0 0 0 0 0 0 0 434 43 0 0
2770 225 0 0 0 0 0 45 0 0 0 0 0 0
2771 90 0 0 0 0 0 0 0 0 45 0 0 0
2773 180 0 0 45 3 0 45 0 0 0 0 0 0
2777 1650 0 0 0 0 0 0 0 0 550 6 0 0
2778 2409 2 1 1480 297 0 0 0 0 551 6 0 0
2779 1653 0 0 1102 11 0 0 0 0 551 7 0 0
2780 1 0 0 0 0 0 0 0 0 0 0 0 0
2783 808 0 0 0 0 0 0 0 0 188 45 0 0
2787 1836 0 0 0 0 0 0 0 0 564 4 0 0
2788 1692 0 0 1128 4 0 564 0 0 0 0 0 0
2790 88 0 0 0 0 0 44 0 0 0 0 0 0
2794 569 2 1 0 0 0 569 1 0 0 0 0 0
2795 3425 0 0 2854 1 0 0 0 0 0 0 0 0
fn=hwloc_set_group_depth
2799 4 0 0 0 0 0 0 0 0 0 0 0 0
2801 54 0 0 2 1 0 0 0 0 18 5 0 0
2802 70 2 1 50 17 0 0 0 0 16 10 0 0
2803 66 2 1 20 1 0 0 0 0 18 13 0 0
2804 48 0 0 32 5 0 16 10 0 0 0 0 0
2805 2 0 0 0 0 0 0 0 0 0 0 0 0
2807 2 0 0 2 0 0 0 0 0 0 0 0 0
fn=hwloc_topology_clear
650 4 2 1 0 0 0 0 0 0 2 0 0 0
651 4 0 0 0 0 0 2 0 0 0 0 0 0
3972 10 2 1 0 0 0 6 0 0 0 0 0 0
3977 2 0 0 0 0 0 2 0 0 0 0 0 0
3978 4 0 0 0 0 0 2 0 0 0 0 0 0
3979 4 0 0 0 0 0 2 0 0 0 0 0 0
3981 8 0 0 6 5 1 2 0 0 0 0 0 0
3982 4 0 0 2 2 0 2 0 0 0 0 0 0
3983 4 0 0 2 0 0 2 0 0 0 0 0 0
3984 58 0 0 18 2 0 0 0 0 18 6 0 0
3985 48 2 1 32 5 0 16 0 0 0 0 0 0
3986 44 0 0 0 0 0 0 0 0 12 5 0 0
3987 24 0 0 12 6 2 12 0 0 0 0 0 0
3988 4 0 0 2 2 0 0 0 0 0 0 0 0
3989 8 0 0 6 1 0 0 0 0 0 0 0 0
fn=hwloc_topology_destroy
3993 4 2 1 0 0 0 2 0 0 0 0 0 0
3994 4 0 0 2 2 1 0 0 0 2 2 0 0
3999 2 0 0 0 0 0 2 0 0 0 0 0 0
4000 4 0 0 0 0 0 2 0 0 0 0 0 0
4001 2 0 0 0 0 0 2 0 0 0 0 0 0
4003 4 2 1 0 0 0 2 0 0 0 0 0 0
4005 4 0 0 2 0 0 2 0 0 0 0 0 0
4006 4 0 0 2 0 0 2 0 0 0 0 0 0
4008 4 0 0 2 2 1 2 0 0 0 0 0 0
4009 4 0 0 2 1 0 2 0 0 0 0 0 0
4010 4 0 0 2 0 0 2 0 0 0 0 0 0
4011 4 2 1 2 0 0 2 0 0 0 0 0 0
4012 4 0 0 0 0 0 0 0 0 0 0 0 0
4013 2 0 0 2 0 0 0 0 0 0 0 0 0
fn=hwloc_topology_dup
